date,start_time,close
07/09/2024 12:00,1720526402,0.625
07/09/2024 13:00,1720530002,0.625
07/09/2024 14:00,1720533602,0.625
07/09/2024 15:00,1720537202,0.625
07/09/2024 16:00,1720540802,0.625
07/09/2024 17:00,1720544402,0.625
07/09/2024 18:00,1720548002,0.625
07/09/2024 19:00,1720551602,0.625
07/09/2024 20:00,1720555202,0.625
07/09/2024 21:00,1720558802,0.625
07/09/2024 22:00,1720562402,0.625
07/09/2024 23:00,1720566002,0.625
07/10/2024 00:00,1720569603,0.625
07/10/2024 01:00,1720573203,0.625
07/10/2024 02:00,1720576802,0.625
07/10/2024 03:00,1720580403,0.625
07/10/2024 04:00,1720584003,0.625
07/10/2024 05:00,1720587602,0.625
07/10/2024 06:00,1720591202,0.625
07/10/2024 07:00,1720594802,0.625
07/10/2024 08:00,1720598403,0.625
07/10/2024 09:00,1720602002,0.625
07/10/2024 10:00,1720605602,0.625
07/10/2024 11:00,1720609203,0.625
07/10/2024 12:00,1720612802,0.625
07/10/2024 13:00,1720616402,0.625
07/10/2024 14:00,1720620002,0.625
07/10/2024 15:00,1720623603,0.625
07/10/2024 16:00,1720627202,0.625
07/10/2024 17:00,1720630802,0.625
07/10/2024 18:00,1720634402,0.625
07/10/2024 19:00,1720638002,0.625
07/10/2024 20:00,1720641602,0.625
07/10/2024 21:00,1720645202,0.625
07/10/2024 22:00,1720648802,0.625
07/10/2024 23:00,1720652402,0.625
07/11/2024 00:00,1720656003,0.625
07/11/2024 01:00,1720659602,0.615
07/11/2024 02:00,1720663203,0.615
07/11/2024 03:00,1720666802,0.615
07/11/2024 04:00,1720670402,0.615
07/11/2024 05:00,1720674002,0.615
07/11/2024 06:00,1720677603,0.615
07/11/2024 07:00,1720681202,0.615
07/11/2024 08:00,1720684802,0.615
07/11/2024 09:00,1720688402,0.615
07/11/2024 10:00,1720692003,0.615
07/11/2024 11:00,1720695603,0.615
07/11/2024 12:00,1720699202,0.615
07/11/2024 13:00,1720702803,0.615
07/11/2024 14:00,1720706403,0.615
07/11/2024 15:00,1720710002,0.615
07/11/2024 16:00,1720713603,0.615
07/11/2024 17:00,1720717202,0.615
07/11/2024 18:00,1720720802,0.605
07/11/2024 19:00,1720724402,0.605
07/11/2024 20:00,1720728002,0.615
07/11/2024 21:00,1720731602,0.615
07/11/2024 22:00,1720735202,0.605
07/11/2024 23:00,1720738802,0.605
07/12/2024 00:00,1720742402,0.6
07/12/2024 01:00,1720746002,0.605
07/12/2024 02:00,1720749602,0.605
07/12/2024 03:00,1720753202,0.605
07/12/2024 04:00,1720756802,0.605
07/12/2024 05:00,1720760402,0.605
07/12/2024 06:00,1720764002,0.605
07/12/2024 07:00,1720767602,0.605
07/12/2024 08:00,1720771203,0.595
07/12/2024 09:00,1720774802,0.595
07/12/2024 10:00,1720778402,0.595
07/12/2024 11:00,1720782002,0.595
07/12/2024 12:00,1720785602,0.595
07/12/2024 13:00,1720789202,0.595
07/12/2024 14:00,1720792802,0.595
07/12/2024 15:00,1720796402,0.595
07/12/2024 16:00,1720800002,0.595
07/12/2024 17:00,1720803603,0.595
07/12/2024 18:00,1720807202,0.595
07/12/2024 19:00,1720810802,0.595
07/12/2024 20:00,1720814402,0.595
07/12/2024 21:00,1720818002,0.595
07/12/2024 22:00,1720821602,0.595
07/12/2024 23:00,1720825202,0.595
07/13/2024 00:00,1720828803,0.595
07/13/2024 01:00,1720832402,0.595
07/13/2024 02:00,1720836003,0.595
07/13/2024 03:00,1720839603,0.595
07/13/2024 04:00,1720843202,0.595
07/13/2024 05:00,1720846803,0.595
07/13/2024 06:00,1720850402,0.595
07/13/2024 07:00,1720854002,0.595
07/13/2024 08:00,1720857602,0.595
07/13/2024 09:00,1720861203,0.595
07/13/2024 10:00,1720864803,0.595
07/13/2024 11:00,1720868402,0.595
07/13/2024 12:00,1720872003,0.595
07/13/2024 13:00,1720875602,0.595
07/13/2024 14:00,1720879203,0.595
07/13/2024 15:00,1720882802,0.595
07/13/2024 16:00,1720886403,0.595
07/13/2024 17:00,1720890002,0.595
07/13/2024 18:00,1720893603,0.595
07/13/2024 19:00,1720897202,0.595
07/13/2024 20:00,1720900803,0.595
07/13/2024 21:00,1720904403,0.595
07/13/2024 22:00,1720908002,0.595
07/13/2024 23:00,1720911602,0.665
07/14/2024 00:00,1720915202,0.675
07/14/2024 01:00,1720918802,0.695
07/14/2024 02:00,1720922403,0.695
07/14/2024 03:00,1720926002,0.7
07/14/2024 04:00,1720929603,0.705
07/14/2024 05:00,1720933202,0.675
07/14/2024 06:00,1720936803,0.7
07/14/2024 07:00,1720940402,0.695
07/14/2024 08:00,1720944003,0.695
07/14/2024 09:00,1720947602,0.695
07/14/2024 10:00,1720951202,0.695
07/14/2024 11:00,1720954802,0.695
07/14/2024 12:00,1720958403,0.695
07/14/2024 13:00,1720962003,0.695
07/14/2024 14:00,1720965602,0.695
07/14/2024 15:00,1720969202,0.7
07/14/2024 16:00,1720972802,0.695
07/14/2024 17:00,1720976403,0.695
07/14/2024 18:00,1720980002,0.685
07/14/2024 19:00,1720983603,0.685
07/14/2024 20:00,1720987202,0.69
07/14/2024 21:00,1720990803,0.685
07/14/2024 22:00,1720994402,0.695
07/14/2024 23:00,1720998002,0.695
07/15/2024 00:00,1721001603,0.695
07/15/2024 01:00,1721005202,0.695
07/15/2024 02:00,1721008803,0.695
07/15/2024 03:00,1721012402,0.695
07/15/2024 04:00,1721016003,0.695
07/15/2024 05:00,1721019602,0.705
07/15/2024 06:00,1721023202,0.705
07/15/2024 07:00,1721026802,0.705
07/15/2024 08:00,1721030403,0.71
07/15/2024 09:00,1721034002,0.705
07/15/2024 10:00,1721037602,0.705
07/15/2024 11:00,1721041203,0.705
07/15/2024 12:00,1721044803,0.705
07/15/2024 13:00,1721048403,0.705
07/15/2024 14:00,1721052002,0.705
07/15/2024 15:00,1721055603,0.715
07/15/2024 16:00,1721059202,0.705
07/15/2024 17:00,1721062802,0.71
07/15/2024 18:00,1721066403,0.705
07/15/2024 19:00,1721070002,0.705
07/15/2024 20:00,1721073603,0.71
07/15/2024 21:00,1721077203,0.705
07/15/2024 22:00,1721080802,0.705
07/15/2024 23:00,1721084402,0.705
07/16/2024 00:00,1721088002,0.705
07/16/2024 01:00,1721091603,0.705
07/16/2024 02:00,1721095202,0.705
07/16/2024 03:00,1721098802,0.705
07/16/2024 04:00,1721102404,0.705
07/16/2024 05:00,1721106002,0.705
07/16/2024 06:00,1721109601,0.705
07/16/2024 07:00,1721113201,0.705
07/16/2024 08:00,1721116801,0.715
07/16/2024 09:00,1721120401,0.715
07/16/2024 10:00,1721124001,0.715
07/16/2024 11:00,1721127601,0.715
07/16/2024 12:00,1721131201,0.715
07/16/2024 13:00,1721134801,0.715
07/16/2024 14:00,1721138401,0.715
07/16/2024 15:00,1721142001,0.715
07/16/2024 16:00,1721145601,0.715
07/16/2024 17:00,1721149201,0.705
07/16/2024 18:00,1721152801,0.705
07/16/2024 19:00,1721156401,0.705
07/16/2024 20:00,1721160001,0.705
07/16/2024 21:00,1721163601,0.705
07/16/2024 22:00,1721167201,0.705
07/16/2024 23:00,1721170801,0.695
07/17/2024 00:00,1721174401,0.685
07/17/2024 01:00,1721178001,0.685
07/17/2024 02:00,1721181601,0.685
07/17/2024 03:00,1721185201,0.685
07/17/2024 04:00,1721188801,0.685
07/17/2024 05:00,1721192401,0.685
07/17/2024 06:00,1721196001,0.685
07/17/2024 07:00,1721199601,0.69
07/17/2024 08:00,1721203202,0.695
07/17/2024 09:00,1721206802,0.695
07/17/2024 10:00,1721210401,0.695
07/17/2024 11:00,1721214001,0.695
07/17/2024 12:00,1721217602,0.695
07/17/2024 13:00,1721221202,0.695
07/17/2024 14:00,1721224802,0.695
07/17/2024 15:00,1721228402,0.695
07/17/2024 16:00,1721232002,0.695
07/17/2024 17:00,1721235601,0.695
07/17/2024 18:00,1721239202,0.685
07/17/2024 19:00,1721242801,0.675
07/17/2024 20:00,1721246402,0.675
07/17/2024 21:00,1721250001,0.685
07/17/2024 22:00,1721253602,0.685
07/17/2024 23:00,1721257202,0.685
07/18/2024 00:00,1721260802,0.675
07/18/2024 01:00,1721264402,0.645
07/18/2024 02:00,1721268002,0.645
07/18/2024 03:00,1721271601,0.65
07/18/2024 04:00,1721275201,0.645
07/18/2024 05:00,1721278801,0.64
07/18/2024 06:00,1721282402,0.645
07/18/2024 07:00,1721286001,0.645
07/18/2024 08:00,1721289602,0.635
07/18/2024 09:00,1721293201,0.645
07/18/2024 10:00,1721296802,0.645
07/18/2024 11:00,1721300401,0.645
07/18/2024 12:00,1721304002,0.645
07/18/2024 13:00,1721307601,0.645
07/18/2024 14:00,1721311201,0.645
07/18/2024 15:00,1721314801,0.655
07/18/2024 16:00,1721318401,0.65
07/18/2024 17:00,1721322002,0.655
07/18/2024 18:00,1721325602,0.655
07/18/2024 19:00,1721329201,0.655
07/18/2024 20:00,1721332802,0.65
07/18/2024 21:00,1721336401,0.635
07/18/2024 22:00,1721340001,0.62
07/18/2024 23:00,1721343601,0.605
07/19/2024 00:00,1721347201,0.615
07/19/2024 01:00,1721350801,0.615
07/19/2024 02:00,1721354401,0.625
07/19/2024 03:00,1721358001,0.625
07/19/2024 04:00,1721361601,0.625
07/19/2024 05:00,1721365201,0.625
07/19/2024 06:00,1721368801,0.615
07/19/2024 07:00,1721372401,0.615
07/19/2024 08:00,1721376002,0.625
07/19/2024 09:00,1721379601,0.615
07/19/2024 10:00,1721383201,0.625
07/19/2024 11:00,1721386801,0.635
07/19/2024 12:00,1721390401,0.625
07/19/2024 13:00,1721394001,0.625
07/19/2024 14:00,1721397601,0.625
07/19/2024 15:00,1721401201,0.625
07/19/2024 16:00,1721404801,0.615
07/19/2024 17:00,1721408401,0.615
07/19/2024 18:00,1721412001,0.635
07/19/2024 19:00,1721415601,0.65
07/19/2024 20:00,1721419201,0.655
07/19/2024 21:00,1721422801,0.655
07/19/2024 22:00,1721426401,0.655
07/19/2024 23:00,1721430001,0.655
07/20/2024 00:00,1721433601,0.645
07/20/2024 01:00,1721437201,0.645
07/20/2024 02:00,1721440801,0.635
07/20/2024 03:00,1721444401,0.635
07/20/2024 04:00,1721448001,0.645
07/20/2024 05:00,1721451601,0.635
07/20/2024 06:00,1721455201,0.635
07/20/2024 07:00,1721458801,0.64
07/20/2024 08:00,1721462401,0.645
07/20/2024 09:00,1721466001,0.635
07/20/2024 10:00,1721469601,0.635
07/20/2024 11:00,1721473201,0.635
07/20/2024 12:00,1721476801,0.635
07/20/2024 13:00,1721480401,0.635
07/20/2024 14:00,1721484001,0.635
07/20/2024 15:00,1721487601,0.635
07/20/2024 16:00,1721491201,0.635
07/20/2024 17:00,1721494801,0.635
07/20/2024 18:00,1721498401,0.635
07/20/2024 19:00,1721502001,0.635
07/20/2024 20:00,1721505601,0.635
07/20/2024 21:00,1721509201,0.635
07/20/2024 22:00,1721512801,0.635
07/20/2024 23:00,1721516401,0.645
07/21/2024 00:00,1721520001,0.64
07/21/2024 01:00,1721523601,0.645
07/21/2024 02:00,1721527201,0.635
07/21/2024 03:00,1721530801,0.645
07/21/2024 04:00,1721534401,0.645
07/21/2024 05:00,1721538001,0.645
07/21/2024 06:00,1721541601,0.645
07/21/2024 07:00,1721545201,0.645
07/21/2024 08:00,1721548801,0.655
07/21/2024 09:00,1721552401,0.655
07/21/2024 10:00,1721556001,0.655
07/21/2024 11:00,1721559601,0.655
07/21/2024 12:00,1721563201,0.655
07/21/2024 13:00,1721566801,0.665
07/21/2024 14:00,1721570401,0.665
07/21/2024 15:00,1721574001,0.665
07/21/2024 16:00,1721577601,0.665
07/21/2024 17:00,1721581201,0.665
07/21/2024 19:00,1721588401,0.645
07/21/2024 20:00,1721592001,0.635
07/21/2024 21:00,1721595601,0.64
07/21/2024 22:00,1721599201,0.625
07/21/2024 23:00,1721602801,0.625
07/22/2024 00:00,1721606401,0.63
07/22/2024 01:00,1721610001,0.635
07/22/2024 02:00,1721613601,0.635
07/22/2024 03:00,1721617201,0.645
07/22/2024 04:00,1721620802,0.635
07/22/2024 05:00,1721624401,0.635
07/22/2024 06:00,1721628001,0.635
07/22/2024 07:00,1721631601,0.635
07/22/2024 08:00,1721635201,0.635
07/22/2024 09:00,1721638801,0.635
07/22/2024 10:00,1721642401,0.635
07/22/2024 11:00,1721646001,0.635
07/22/2024 12:00,1721649602,0.645
07/22/2024 13:00,1721653201,0.645
07/22/2024 14:00,1721656801,0.645
07/22/2024 15:00,1721660401,0.645
07/22/2024 16:00,1721664001,0.645
07/22/2024 17:00,1721667601,0.645
07/22/2024 18:00,1721671202,0.645
07/22/2024 19:00,1721674801,0.635
07/22/2024 20:00,1721678401,0.625
07/22/2024 21:00,1721682001,0.625
07/22/2024 22:00,1721685601,0.635
07/22/2024 23:00,1721689201,0.625
07/23/2024 00:00,1721692801,0.625
07/23/2024 01:00,1721696401,0.635
07/23/2024 02:00,1721700001,0.635
07/23/2024 03:00,1721703601,0.635
07/23/2024 04:00,1721707202,0.635
07/23/2024 05:00,1721710801,0.635
07/23/2024 06:00,1721714401,0.635
07/23/2024 07:00,1721718001,0.635
07/23/2024 08:00,1721721601,0.635
07/23/2024 09:00,1721725202,0.645
07/23/2024 10:00,1721728801,0.645
07/23/2024 11:00,1721732401,0.645
07/23/2024 12:00,1721736001,0.645
07/23/2024 13:00,1721739601,0.645
07/23/2024 14:00,1721743201,0.645
07/23/2024 15:00,1721746801,0.635
07/23/2024 16:00,1721750402,0.635
07/23/2024 17:00,1721754002,0.635
07/23/2024 18:00,1721757601,0.635
07/23/2024 19:00,1721761202,0.625
07/23/2024 20:00,1721764802,0.625
07/23/2024 21:00,1721768402,0.625
07/23/2024 22:00,1721772001,0.615
07/23/2024 23:00,1721775601,0.605
07/24/2024 00:00,1721779201,0.605
07/24/2024 01:00,1721782801,0.595
07/24/2024 02:00,1721786401,0.595
07/24/2024 03:00,1721790001,0.595
07/24/2024 04:00,1721793601,0.605
07/24/2024 05:00,1721797201,0.605
07/24/2024 06:00,1721800802,0.605
07/24/2024 07:00,1721804401,0.605
07/24/2024 08:00,1721808001,0.605
07/24/2024 09:00,1721811601,0.605
07/24/2024 10:00,1721815201,0.605
07/24/2024 11:00,1721818801,0.615
07/24/2024 12:00,1721822402,0.615
07/24/2024 13:00,1721826001,0.615
07/24/2024 14:00,1721829602,0.615
07/24/2024 15:00,1721833201,0.625
07/24/2024 16:00,1721836801,0.625
07/24/2024 17:00,1721840401,0.625
07/24/2024 18:00,1721844001,0.625
07/24/2024 19:00,1721847601,0.63
07/24/2024 20:00,1721851202,0.625
07/24/2024 21:00,1721854801,0.625
07/24/2024 22:00,1721858402,0.625
07/24/2024 23:00,1721862001,0.625
07/25/2024 00:00,1721865601,0.625
07/25/2024 01:00,1721869201,0.625
07/25/2024 02:00,1721872802,0.625
07/25/2024 03:00,1721876402,0.625
07/25/2024 04:00,1721880002,0.625
07/25/2024 05:00,1721883602,0.625
07/25/2024 06:00,1721887201,0.615
07/25/2024 07:00,1721890801,0.615
07/25/2024 08:00,1721894401,0.615
07/25/2024 09:00,1721898002,0.615
07/25/2024 10:00,1721901601,0.615
07/25/2024 11:00,1721905201,0.615
07/25/2024 12:00,1721908802,0.615
07/25/2024 13:00,1721912401,0.615
07/25/2024 14:00,1721916001,0.615
07/25/2024 15:00,1721919601,0.615
07/25/2024 16:00,1721923202,0.615
07/25/2024 17:00,1721926801,0.615
07/25/2024 18:00,1721930402,0.615
07/25/2024 19:00,1721934001,0.615
07/25/2024 20:00,1721937601,0.615
07/25/2024 21:00,1721941202,0.615
07/25/2024 22:00,1721944802,0.615
07/25/2024 23:00,1721948402,0.615
07/26/2024 00:00,1721952002,0.615
07/26/2024 01:00,1721955601,0.615
07/26/2024 02:00,1721959201,0.615
07/26/2024 03:00,1721962801,0.615
07/26/2024 04:00,1721966401,0.605
07/26/2024 05:00,1721970001,0.605
07/26/2024 06:00,1721973601,0.6
07/26/2024 07:00,1721977201,0.6
07/26/2024 08:00,1721980801,0.595
07/26/2024 09:00,1721984401,0.595
07/26/2024 10:00,1721988001,0.595
07/26/2024 11:00,1721991601,0.595
07/26/2024 12:00,1721995201,0.595
07/26/2024 13:00,1721998801,0.595
07/26/2024 14:00,1722002402,0.595
07/26/2024 15:00,1722006001,0.595
07/26/2024 16:00,1722009601,0.595
07/26/2024 17:00,1722013201,0.595
07/26/2024 18:00,1722016802,0.595
07/26/2024 19:00,1722020402,0.595
07/26/2024 20:00,1722024002,0.595
07/26/2024 21:00,1722027602,0.595
07/26/2024 22:00,1722031202,0.595
07/26/2024 23:00,1722034802,0.585
07/27/2024 00:00,1722038402,0.585
07/27/2024 01:00,1722042002,0.585
07/27/2024 02:00,1722045602,0.585
07/27/2024 03:00,1722049202,0.585
07/27/2024 04:00,1722052802,0.585
07/27/2024 05:00,1722056402,0.585
07/27/2024 06:00,1722060002,0.585
07/27/2024 07:00,1722063602,0.585
07/27/2024 08:00,1722067202,0.585
07/27/2024 09:00,1722070802,0.585
07/27/2024 10:00,1722074402,0.585
07/27/2024 11:00,1722078002,0.585
07/27/2024 12:00,1722081601,0.585
07/27/2024 13:00,1722085202,0.585
07/27/2024 14:00,1722088802,0.585
07/27/2024 15:00,1722092401,0.585
07/27/2024 16:00,1722096002,0.575
07/27/2024 17:00,1722099602,0.585
07/27/2024 18:00,1722103202,0.575
07/27/2024 19:00,1722106802,0.575
07/27/2024 20:00,1722110402,0.575
07/27/2024 21:00,1722114002,0.58
07/27/2024 22:00,1722117602,0.585
07/27/2024 23:00,1722121202,0.585
07/28/2024 00:00,1722124802,0.575
07/28/2024 01:00,1722128401,0.575
07/28/2024 02:00,1722132002,0.575
07/28/2024 03:00,1722135601,0.575
07/28/2024 04:00,1722139202,0.575
07/28/2024 05:00,1722142802,0.575
07/28/2024 06:00,1722146402,0.575
07/28/2024 07:00,1722150002,0.575
07/28/2024 08:00,1722153602,0.575
07/28/2024 09:00,1722157201,0.575
07/28/2024 10:00,1722160802,0.575
07/28/2024 11:00,1722164402,0.575
07/28/2024 12:00,1722168002,0.575
07/28/2024 13:00,1722171602,0.575
07/28/2024 14:00,1722175202,0.575
07/28/2024 15:00,1722178802,0.575
07/28/2024 16:00,1722182402,0.575
07/28/2024 17:00,1722186002,0.585
07/28/2024 18:00,1722189602,0.585
07/28/2024 19:00,1722193202,0.585
07/28/2024 20:00,1722196802,0.585
07/28/2024 21:00,1722200402,0.585
07/28/2024 22:00,1722204002,0.585
07/28/2024 23:00,1722207602,0.585
07/29/2024 00:00,1722211202,0.585
07/29/2024 01:00,1722214801,0.585
07/29/2024 02:00,1722218402,0.585
07/29/2024 03:00,1722222002,0.595
07/29/2024 04:00,1722225603,0.595
07/29/2024 05:00,1722229202,0.595
07/29/2024 06:00,1722232802,0.595
07/29/2024 07:00,1722236402,0.595
07/29/2024 08:00,1722240002,0.595
07/29/2024 09:00,1722243602,0.595
07/29/2024 10:00,1722247202,0.595
07/29/2024 11:00,1722250802,0.595
07/29/2024 12:00,1722254402,0.595
07/29/2024 13:00,1722258002,0.595
07/29/2024 14:00,1722261602,0.605
07/29/2024 15:00,1722265202,0.605
07/29/2024 16:00,1722268801,0.605
07/29/2024 17:00,1722272402,0.605
07/29/2024 18:00,1722276002,0.6
07/29/2024 19:00,1722279602,0.6
07/29/2024 20:00,1722283202,0.6
07/29/2024 21:00,1722286802,0.595
07/29/2024 22:00,1722290402,0.6
07/29/2024 23:00,1722294002,0.595
07/30/2024 00:00,1722297601,0.595
07/30/2024 01:00,1722301202,0.595
07/30/2024 02:00,1722304801,0.595
07/30/2024 03:00,1722308401,0.595
07/30/2024 04:00,1722312001,0.595
07/30/2024 05:00,1722315601,0.585
07/30/2024 06:00,1722319201,0.585
07/30/2024 07:00,1722322801,0.575
07/30/2024 08:00,1722326402,0.585
07/30/2024 09:00,1722330001,0.575
07/30/2024 10:00,1722333602,0.575
07/30/2024 11:00,1722337202,0.585
07/30/2024 12:00,1722340802,0.585
07/30/2024 13:00,1722344402,0.585
07/30/2024 14:00,1722348002,0.585
07/30/2024 15:00,1722351602,0.585
07/30/2024 16:00,1722355202,0.585
07/30/2024 17:00,1722358802,0.585
07/30/2024 18:00,1722362402,0.585
07/30/2024 19:00,1722366002,0.585
07/30/2024 20:00,1722369602,0.585
07/30/2024 21:00,1722373202,0.585
07/30/2024 22:00,1722376802,0.585
07/30/2024 23:00,1722380402,0.585
07/31/2024 00:00,1722384002,0.585
07/31/2024 01:00,1722387601,0.585
07/31/2024 02:00,1722391202,0.585
07/31/2024 03:00,1722394801,0.585
07/31/2024 04:00,1722398401,0.585
07/31/2024 05:00,1722402001,0.585
07/31/2024 06:00,1722405601,0.585
07/31/2024 07:00,1722409201,0.585
07/31/2024 08:00,1722412802,0.585
07/31/2024 09:00,1722416402,0.585
07/31/2024 10:00,1722420002,0.585
07/31/2024 11:00,1722423602,0.595
07/31/2024 12:00,1722427202,0.595
07/31/2024 13:00,1722430801,0.595
07/31/2024 14:00,1722434402,0.595
07/31/2024 15:00,1722438002,0.595
07/31/2024 16:00,1722441601,0.595
07/31/2024 17:00,1722445202,0.585
07/31/2024 18:00,1722448802,0.58
07/31/2024 19:00,1722452401,0.575
07/31/2024 20:00,1722456002,0.575
07/31/2024 21:00,1722459602,0.575
07/31/2024 22:00,1722463202,0.565
07/31/2024 23:00,1722466802,0.565
08/01/2024 00:00,1722470402,0.555
08/01/2024 01:00,1722474002,0.535
08/01/2024 02:00,1722477602,0.535
08/01/2024 03:00,1722481202,0.545
08/01/2024 04:00,1722484801,0.545
08/01/2024 05:00,1722488401,0.545
08/01/2024 06:00,1722492002,0.545
08/01/2024 07:00,1722495601,0.545
08/01/2024 08:00,1722499202,0.545
08/01/2024 09:00,1722502802,0.545
08/01/2024 10:00,1722506402,0.545
08/01/2024 11:00,1722510001,0.545
08/01/2024 12:00,1722513602,0.545
08/01/2024 13:00,1722517202,0.545
08/01/2024 14:00,1722520801,0.545
08/01/2024 15:00,1722524402,0.545
08/01/2024 16:00,1722528002,0.535
08/01/2024 17:00,1722531602,0.535
08/01/2024 18:00,1722535202,0.53
08/01/2024 19:00,1722538801,0.525
08/01/2024 20:00,1722542402,0.525
08/01/2024 21:00,1722546001,0.535
08/01/2024 22:00,1722549601,0.535
08/01/2024 23:00,1722553201,0.535
08/02/2024 00:00,1722556801,0.535
08/02/2024 01:00,1722560401,0.535
08/02/2024 02:00,1722564001,0.535
08/02/2024 03:00,1722567602,0.535
08/02/2024 04:00,1722571202,0.535
08/02/2024 05:00,1722574802,0.535
08/02/2024 06:00,1722578401,0.535
08/02/2024 07:00,1722582001,0.535
08/02/2024 08:00,1722585601,0.535
08/02/2024 09:00,1722589201,0.535
08/02/2024 10:00,1722592802,0.535
08/02/2024 11:00,1722596401,0.535
08/02/2024 12:00,1722600002,0.535
08/02/2024 13:00,1722603601,0.535
08/02/2024 14:00,1722607202,0.535
08/02/2024 15:00,1722610802,0.535
08/02/2024 16:00,1722614402,0.525
08/02/2024 17:00,1722618001,0.535
08/02/2024 18:00,1722621602,0.535
08/02/2024 19:00,1722625202,0.535
08/02/2024 20:00,1722628802,0.535
08/02/2024 21:00,1722632402,0.535
08/02/2024 22:00,1722636002,0.535
08/02/2024 23:00,1722639601,0.535
08/03/2024 00:00,1722643202,0.525
08/03/2024 01:00,1722646801,0.525
08/03/2024 02:00,1722650402,0.525
08/03/2024 03:00,1722654002,0.525
08/03/2024 04:00,1722657601,0.525
08/03/2024 05:00,1722661202,0.525
08/03/2024 06:00,1722664801,0.525
08/03/2024 07:00,1722668401,0.525
08/03/2024 08:00,1722672001,0.525
08/03/2024 09:00,1722675602,0.525
08/03/2024 10:00,1722679202,0.525
08/03/2024 11:00,1722682801,0.525
08/03/2024 12:00,1722686402,0.525
08/03/2024 13:00,1722690001,0.525
08/03/2024 14:00,1722693602,0.525
08/03/2024 15:00,1722697202,0.525
08/03/2024 16:00,1722700802,0.535
08/03/2024 17:00,1722704402,0.535
08/03/2024 18:00,1722708001,0.535
08/03/2024 19:00,1722711601,0.535
08/03/2024 20:00,1722715202,0.535
08/03/2024 21:00,1722718801,0.545
08/03/2024 22:00,1722722401,0.545
08/03/2024 23:00,1722726001,0.545
08/04/2024 00:00,1722729601,0.545
08/04/2024 01:00,1722733201,0.545
08/04/2024 02:00,1722736802,0.545
08/04/2024 03:00,1722740401,0.545
08/04/2024 04:00,1722744001,0.545
08/04/2024 05:00,1722747601,0.545
08/04/2024 06:00,1722751201,0.545
08/04/2024 07:00,1722754801,0.545
08/04/2024 08:00,1722758401,0.545
08/04/2024 09:00,1722762001,0.545
08/04/2024 10:00,1722765601,0.545
08/04/2024 11:00,1722769201,0.545
08/04/2024 12:00,1722772802,0.545
08/04/2024 13:00,1722776402,0.545
08/04/2024 14:00,1722780002,0.545
08/04/2024 15:00,1722783602,0.545
08/04/2024 16:00,1722787201,0.545
08/04/2024 17:00,1722790801,0.545
08/04/2024 18:00,1722794402,0.515
08/04/2024 19:00,1722798001,0.515
08/04/2024 20:00,1722801601,0.515
08/04/2024 21:00,1722805202,0.515
08/04/2024 22:00,1722808802,0.515
08/04/2024 23:00,1722812401,0.515
08/05/2024 00:00,1722816001,0.515
08/05/2024 01:00,1722819601,0.515
08/05/2024 02:00,1722823202,0.515
08/05/2024 03:00,1722826801,0.505
08/05/2024 04:00,1722830402,0.525
08/05/2024 05:00,1722834001,0.525
08/05/2024 06:00,1722837602,0.535
08/05/2024 07:00,1722841201,0.535
08/05/2024 08:00,1722844801,0.535
08/05/2024 09:00,1722848401,0.535
08/05/2024 10:00,1722852001,0.525
08/05/2024 11:00,1722855602,0.525
08/05/2024 12:00,1722859202,0.525
08/05/2024 13:00,1722862801,0.525
08/05/2024 14:00,1722866402,0.545
08/05/2024 15:00,1722870001,0.545
08/05/2024 16:00,1722873602,0.545
08/05/2024 17:00,1722877201,0.535
08/05/2024 18:00,1722880802,0.535
08/05/2024 19:00,1722884401,0.535
08/05/2024 20:00,1722888001,0.535
08/05/2024 21:00,1722891601,0.535
08/05/2024 22:00,1722895201,0.535
08/05/2024 23:00,1722898801,0.535
08/06/2024 00:00,1722902401,0.535
08/06/2024 01:00,1722906001,0.535
08/06/2024 02:00,1722909601,0.535
08/06/2024 03:00,1722913202,0.535
08/06/2024 04:00,1722916801,0.535
08/06/2024 05:00,1722920401,0.535
08/06/2024 06:00,1722924002,0.535
08/06/2024 07:00,1722927601,0.535
08/06/2024 08:00,1722931201,0.535
08/06/2024 09:00,1722934802,0.525
08/06/2024 10:00,1722938401,0.525
08/06/2024 11:00,1722942001,0.52
08/06/2024 12:00,1722945602,0.52
08/06/2024 13:00,1722949201,0.525
08/06/2024 14:00,1722952801,0.525
08/06/2024 15:00,1722956401,0.525
08/06/2024 16:00,1722960002,0.515
08/06/2024 17:00,1722963602,0.525
08/06/2024 18:00,1722967202,0.525
08/06/2024 19:00,1722970802,0.52
08/06/2024 20:00,1722974402,0.52
08/06/2024 21:00,1722978002,0.515
08/06/2024 22:00,1722981601,0.515
08/06/2024 23:00,1722985202,0.515
08/07/2024 00:00,1722988801,0.515
08/07/2024 01:00,1722992401,0.515
08/07/2024 02:00,1722996001,0.515
08/07/2024 03:00,1722999601,0.515
08/07/2024 04:00,1723003201,0.515
08/07/2024 05:00,1723006801,0.515
08/07/2024 06:00,1723010401,0.515
08/07/2024 07:00,1723014001,0.515
08/07/2024 08:00,1723017601,0.515
08/07/2024 09:00,1723021201,0.515
08/07/2024 10:00,1723024802,0.515
08/07/2024 11:00,1723028401,0.515
08/07/2024 12:00,1723032001,0.515
08/07/2024 13:00,1723035601,0.515
08/07/2024 14:00,1723039202,0.515
08/07/2024 15:00,1723042802,0.505
